dx,dy,adrop,s0_4c_acos,s1_4c_stbl,s3_curve128_acos,s2_curve8,s2_curve32,s2_curve128,s2_curve512,oracle,r0,r1,r3,r2k8,r2k32,r2k128,r2k512,roracle,leafmax_err
-8.00,-8.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.910e-12,3.910e-12,1.492e-10,1.767e-10,2.602e-10,1.492e-10,1.317e-10,2.256e-10,3.704e-10
-8.00,-7.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.745e-10,3.745e-10,3.733e-10,3.395e-10,2.409e-10,3.733e-10,2.931e-10,3.579e-10,8.116e-10
-8.00,-7.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,6.111e-10,6.111e-10,4.855e-10,3.884e-10,3.208e-10,4.855e-10,3.435e-10,3.539e-10,1.056e-09
-8.00,-6.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.607e-10,1.607e-10,7.521e-11,2.513e-10,2.116e-10,7.521e-11,2.328e-10,2.435e-10,7.960e-10
-8.00,-6.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.257e-10,1.257e-10,9.709e-11,5.489e-11,1.271e-10,9.709e-11,1.389e-11,7.942e-11,2.142e-10
-8.00,-5.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.801e-11,9.801e-11,1.123e-10,2.053e-10,1.186e-10,1.123e-10,1.863e-10,7.850e-11,4.829e-10
-8.00,-5.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,8.213e-12,8.213e-12,1.734e-11,2.058e-11,7.260e-11,1.734e-11,7.176e-11,3.428e-11,4.306e-10
-8.00,-4.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.307e-11,2.307e-11,2.319e-11,6.654e-11,2.215e-11,2.319e-11,8.932e-11,4.489e-12,1.924e-10
-8.00,-4.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.109e-11,2.109e-11,5.564e-11,7.148e-11,5.427e-11,5.564e-11,2.086e-11,1.222e-10,2.310e-10
-8.00,-3.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.403e-10,1.403e-10,5.235e-11,1.822e-11,1.224e-11,5.235e-11,3.919e-11,2.348e-11,1.266e-10
-8.00,-3.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.581e-10,1.581e-10,2.394e-10,1.471e-10,2.039e-10,2.394e-10,1.172e-10,3.451e-11,2.158e-10
-8.00,-2.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,6.835e-11,6.835e-11,2.111e-11,4.540e-11,6.121e-11,2.111e-11,1.211e-10,5.763e-11,4.372e-10
-8.00,-2.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.712e-11,2.712e-11,1.170e-10,2.070e-11,2.713e-12,1.170e-10,7.074e-11,2.885e-11,4.590e-10
-8.00,-1.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.279e-11,4.279e-11,2.509e-12,7.295e-11,3.671e-11,2.509e-12,9.352e-11,1.733e-11,6.092e-10
-8.00,-1.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.332e-11,5.332e-11,6.653e-11,1.071e-10,5.852e-11,6.653e-11,2.281e-11,3.378e-11,6.660e-10
-8.00,-0.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.000e-10,4.000e-10,3.550e-10,4.563e-10,4.458e-10,3.550e-10,4.399e-10,4.223e-10,5.291e-10
-8.00,0.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.301e-12,1.301e-12,2.084e-11,1.261e-12,1.167e-10,2.084e-11,1.184e-10,8.823e-11,8.824e-10
-8.00,0.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.859e-10,3.859e-10,3.704e-10,3.791e-10,4.323e-10,3.704e-10,3.424e-10,4.012e-10,6.500e-10
-8.00,1.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.704e-10,2.704e-10,1.726e-10,3.874e-10,1.920e-10,1.726e-10,2.588e-10,3.950e-10,8.322e-10
-8.00,1.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.244e-10,5.244e-10,4.504e-10,3.959e-10,4.839e-10,4.504e-10,5.010e-10,3.386e-10,7.358e-10
-8.00,2.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.981e-10,3.981e-10,1.149e-10,1.930e-10,9.729e-11,1.149e-10,4.790e-10,4.545e-10,1.484e-09
-8.00,2.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.775e-11,4.775e-11,4.317e-11,1.442e-10,1.220e-10,4.317e-11,4.940e-11,3.789e-11,1.352e-09
-8.00,3.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.518e-10,2.518e-10,5.421e-10,4.680e-10,5.085e-10,5.421e-10,3.788e-10,4.424e-10,7.742e-10
-8.00,3.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.197e-10,3.197e-10,4.290e-10,4.689e-10,5.580e-10,4.290e-10,4.494e-10,2.735e-10,1.459e-09
-8.00,4.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.663e-11,9.663e-11,4.238e-10,1.626e-10,4.547e-10,4.238e-10,3.233e-10,3.261e-10,1.024e-09
-8.00,4.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.235e-09,1.235e-09,1.426e-09,7.747e-10,9.951e-10,1.426e-09,9.779e-10,6.580e-10,1.023e-09
-8.00,5.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.042e-10,1.042e-10,1.852e-10,4.007e-10,4.166e-10,1.852e-10,2.264e-11,1.251e-10,1.030e-09
-8.00,5.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,7.135e-10,7.135e-10,6.017e-10,3.593e-10,1.526e-10,6.017e-10,2.677e-10,3.523e-10,2.077e-09
-8.00,6.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.601e-10,2.601e-10,4.055e-10,2.850e-10,4.413e-10,4.055e-10,5.809e-10,6.040e-10,1.495e-09
-8.00,6.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.566e-11,4.566e-11,9.875e-11,1.965e-10,1.046e-10,9.875e-11,1.302e-10,6.276e-10,3.735e-09
-8.00,7.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.424e-10,2.424e-10,5.699e-11,2.616e-10,5.160e-10,5.699e-11,2.842e-10,2.345e-10,3.086e-09
-8.00,7.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.866e-10,4.866e-10,2.460e-10,1.129e-10,4.159e-11,2.460e-10,3.755e-10,7.115e-10,1.175e-09
-8.00,8.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.153e-10,4.153e-10,2.752e-10,6.292e-10,6.045e-10,2.752e-10,4.632e-10,3.001e-10,2.668e-09
-7.50,-8.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.140e-11,4.140e-11,1.524e-10,9.144e-11,2.378e-10,1.524e-10,1.346e-10,1.835e-11,1.305e-09
-7.50,-7.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.460e-10,2.460e-10,2.422e-10,2.088e-10,1.991e-10,2.422e-10,2.732e-10,4.298e-10,8.541e-10
-7.50,-7.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.131e-10,4.131e-10,3.232e-10,3.237e-10,3.766e-10,3.232e-10,2.202e-10,3.063e-10,7.920e-10
-7.50,-6.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.598e-10,2.598e-10,2.859e-10,2.681e-10,2.956e-10,2.859e-10,2.893e-10,3.094e-10,6.094e-10
-7.50,-6.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.882e-11,4.882e-11,2.969e-11,1.146e-11,2.172e-11,2.969e-11,1.298e-10,7.575e-11,5.719e-10
-7.50,-5.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,6.839e-11,6.839e-11,4.193e-13,4.880e-11,1.203e-10,4.193e-13,1.325e-10,2.480e-11,4.896e-10
-7.50,-5.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.410e-12,9.410e-12,2.157e-10,2.584e-10,1.124e-10,2.157e-10,1.764e-10,2.562e-10,6.241e-10
-7.50,-4.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.516e-11,2.516e-11,1.084e-10,6.770e-11,1.922e-10,1.084e-10,1.353e-10,1.327e-10,1.819e-10
-7.50,-4.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.074e-10,1.074e-10,2.096e-10,1.288e-10,1.336e-10,2.096e-10,9.726e-11,7.498e-11,1.873e-10
-7.50,-3.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.244e-11,1.244e-11,4.016e-11,9.531e-11,2.356e-11,4.016e-11,3.220e-11,3.782e-12,7.513e-11
-7.50,-3.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,8.453e-11,8.453e-11,7.925e-11,1.500e-10,3.989e-11,7.925e-11,6.269e-11,1.618e-10,9.164e-11
-7.50,-2.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.751e-11,9.751e-11,7.542e-11,1.642e-10,1.188e-10,7.542e-11,1.273e-10,9.763e-11,2.756e-10
-7.50,-2.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.470e-11,3.470e-11,3.277e-11,2.456e-11,3.332e-12,3.277e-11,5.603e-12,1.374e-10,5.390e-10
-7.50,-1.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.186e-10,1.186e-10,1.605e-10,1.331e-11,4.214e-11,1.605e-10,9.294e-11,8.998e-11,4.896e-10
-7.50,-1.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,8.619e-11,8.619e-11,7.726e-11,4.237e-11,1.397e-11,7.726e-11,3.914e-11,7.358e-11,8.266e-10
-7.50,-0.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.126e-11,3.126e-11,1.916e-10,1.529e-10,1.321e-10,1.916e-10,2.076e-10,6.306e-13,6.019e-10
-7.50,0.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.570e-10,1.570e-10,9.905e-11,3.975e-11,9.206e-11,9.905e-11,7.696e-12,4.191e-11,8.655e-10
-7.50,0.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.483e-10,1.483e-10,2.262e-10,9.831e-11,2.058e-10,2.262e-10,2.023e-10,1.343e-10,3.922e-10
-7.50,1.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.354e-10,3.354e-10,3.685e-12,1.897e-10,1.946e-10,3.685e-12,1.247e-10,2.624e-10,1.879e-09
-7.50,1.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.664e-10,2.664e-10,2.353e-10,3.027e-10,2.988e-10,2.353e-10,3.552e-10,2.947e-10,8.906e-10
-7.50,2.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.036e-10,2.036e-10,7.696e-11,1.166e-11,7.819e-11,7.696e-11,1.951e-10,3.143e-10,7.824e-10
-7.50,2.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.655e-10,5.655e-10,6.854e-10,4.698e-10,7.639e-10,6.854e-10,6.904e-10,5.315e-10,1.040e-09
-7.50,3.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.483e-10,2.483e-10,1.973e-10,1.363e-10,5.558e-11,1.973e-10,1.460e-10,2.764e-10,5.298e-10
-7.50,3.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,6.195e-10,6.195e-10,7.037e-10,4.886e-10,6.716e-10,7.037e-10,5.198e-10,4.821e-10,1.249e-09
-7.50,4.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.548e-11,2.548e-11,2.684e-10,1.181e-10,7.877e-11,2.684e-10,2.647e-10,1.774e-10,1.966e-09
-7.50,4.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.044e-10,3.044e-10,2.663e-10,3.402e-10,2.812e-10,2.663e-10,1.953e-10,3.079e-10,1.116e-09
-7.50,5.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.022e-10,3.022e-10,1.805e-10,3.521e-10,2.620e-10,1.805e-10,4.513e-10,2.551e-10,1.998e-09
-7.50,5.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.271e-10,5.271e-10,5.000e-10,2.126e-10,2.610e-10,5.000e-10,2.634e-10,2.257e-11,1.136e-09
-7.50,6.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,7.374e-10,7.374e-10,6.554e-10,8.231e-10,7.550e-10,6.554e-10,7.263e-10,9.166e-10,8.013e-10
-7.50,6.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.194e-11,2.194e-11,9.548e-11,5.595e-10,5.358e-10,9.548e-11,5.608e-11,5.420e-10,1.446e-09
-7.50,7.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.681e-10,5.681e-10,6.827e-10,5.447e-10,5.126e-10,6.827e-10,6.395e-10,5.124e-10,1.758e-09
-7.50,7.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.599e-09,1.599e-09,1.217e-09,4.653e-10,5.662e-10,1.217e-09,1.042e-09,1.001e-09,3.204e-09
-7.50,8.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.475e-10,2.475e-10,4.394e-10,1.294e-10,6.000e-10,4.394e-10,2.785e-10,5.911e-10,1.071e-09
-7.00,-8.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.480e-10,1.480e-10,3.292e-10,3.023e-10,1.459e-10,3.292e-10,1.172e-10,8.591e-12,8.235e-10
-7.00,-7.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.506e-10,1.506e-10,2.139e-10,1.032e-10,1.524e-10,2.139e-10,6.928e-11,1.876e-11,1.190e-09
-7.00,-7.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.461e-10,4.461e-10,5.042e-10,6.303e-10,5.227e-10,5.042e-10,5.250e-10,5.232e-10,7.836e-10
-7.00,-6.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.136e-10,3.136e-10,2.341e-10,1.907e-10,2.366e-10,2.341e-10,3.086e-10,2.107e-10,7.176e-10
-7.00,-6.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.095e-10,1.095e-10,1.491e-10,1.133e-10,8.492e-11,1.491e-10,1.283e-10,1.256e-10,3.537e-10
-7.00,-5.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.221e-10,1.221e-10,8.365e-11,5.528e-11,1.555e-11,8.365e-11,5.900e-11,5.889e-11,3.736e-10
-7.00,-5.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.227e-10,2.227e-10,2.156e-11,1.119e-10,1.141e-11,2.156e-11,6.025e-12,1.650e-10,6.715e-10
-7.00,-4.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.994e-11,1.994e-11,2.004e-11,3.353e-11,1.802e-11,2.004e-11,2.714e-11,4.194e-12,4.342e-10
-7.00,-4.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.197e-10,1.197e-10,7.001e-11,4.084e-11,2.750e-11,7.001e-11,5.614e-11,4.072e-11,7.034e-11
-7.00,-3.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.578e-11,3.578e-11,4.891e-12,1.432e-11,1.927e-11,4.891e-12,9.754e-12,6.007e-11,8.573e-11
-7.00,-3.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,8.287e-13,8.287e-13,1.614e-11,1.304e-11,2.777e-11,1.614e-11,2.839e-11,1.075e-10,1.403e-10
-7.00,-2.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,6.627e-12,6.627e-12,2.930e-11,9.168e-11,9.568e-11,2.930e-11,1.315e-10,4.673e-11,2.596e-10
-7.00,-2.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,6.064e-13,6.064e-13,1.464e-11,2.610e-13,2.320e-11,1.464e-11,2.523e-12,4.200e-11,1.948e-10
-7.00,-1.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.072e-10,2.072e-10,1.476e-10,2.610e-10,2.300e-10,1.476e-10,2.439e-10,1.635e-10,2.999e-10
-7.00,-1.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,8.619e-11,8.619e-11,7.701e-12,1.405e-11,1.939e-11,7.701e-12,8.038e-11,1.342e-11,3.234e-10
-7.00,-0.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.084e-10,1.084e-10,1.501e-10,4.496e-11,3.424e-11,1.501e-10,2.662e-11,6.134e-12,6.474e-10
-7.00,0.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.486e-11,3.486e-11,5.178e-11,5.594e-11,1.471e-11,5.178e-11,9.163e-11,1.799e-10,6.448e-10
-7.00,0.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.516e-10,2.516e-10,5.378e-11,1.359e-10,7.628e-11,5.378e-11,8.683e-12,1.450e-10,8.956e-10
-7.00,1.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.075e-10,1.075e-10,5.865e-11,2.326e-11,8.462e-11,5.865e-11,2.301e-11,1.089e-10,9.213e-10
-7.00,1.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.580e-10,3.580e-10,3.471e-11,1.760e-10,4.234e-10,3.471e-11,2.800e-10,1.483e-10,3.844e-10
-7.00,2.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.309e-10,4.309e-10,3.937e-10,7.429e-11,6.905e-11,3.937e-10,3.608e-10,3.703e-11,1.721e-09
-7.00,2.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.226e-11,1.226e-11,1.603e-10,7.112e-11,2.070e-10,1.603e-10,2.021e-10,3.701e-10,8.677e-10
-7.00,3.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.578e-10,2.578e-10,4.189e-10,5.840e-10,4.607e-10,4.189e-10,2.189e-10,6.536e-10,8.326e-10
-7.00,3.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.579e-10,3.579e-10,3.029e-10,5.876e-11,3.363e-10,3.029e-10,2.193e-10,2.033e-10,1.117e-09
-7.00,4.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.915e-10,4.915e-10,1.223e-11,3.721e-11,2.463e-10,1.223e-11,4.019e-10,1.234e-10,1.944e-09
-7.00,4.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.005e-11,2.005e-11,2.526e-10,2.946e-10,2.704e-11,2.526e-10,2.202e-10,3.032e-10,1.195e-09
-7.00,5.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.561e-10,4.561e-10,4.540e-10,5.358e-10,4.652e-10,4.540e-10,5.287e-10,3.528e-10,1.833e-09
-7.00,5.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,8.263e-11,8.263e-11,2.987e-10,3.275e-10,3.803e-10,2.987e-10,4.038e-10,3.502e-10,1.655e-09
-7.00,6.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.701e-10,2.701e-10,2.026e-10,2.893e-10,2.715e-11,2.026e-10,2.300e-10,1.945e-10,1.603e-09
-7.00,6.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.782e-10,2.782e-10,2.977e-10,5.292e-10,7.059e-10,2.977e-10,4.590e-10,6.177e-10,2.308e-09
