dx,dy,adrop,s0_4c_acos,s1_4c_stbl,s3_curve128_acos,s2_curve8,s2_curve32,s2_curve128,s2_curve512,oracle,r0,r1,r3,r2k8,r2k32,r2k128,r2k512,roracle,leafmax_err
-4.50,5.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.288e-10,5.305e-11,5.491e-11,7.023e-11,6.143e-11,1.745e-10,1.210e-10,1.632e-10,4.277e-10
-4.50,6.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.285e-10,3.965e-10,2.819e-10,2.573e-10,2.869e-10,2.794e-10,2.662e-10,4.674e-10,7.529e-10
-4.50,6.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.057e-10,4.098e-10,2.427e-10,3.622e-10,3.954e-10,3.506e-10,2.681e-10,2.544e-10,5.627e-10
-4.50,7.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,7.699e-11,3.885e-12,1.394e-10,2.211e-10,1.793e-10,1.810e-10,3.999e-11,7.007e-12,5.522e-10
-4.50,7.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,8.721e-11,6.652e-11,3.037e-11,1.830e-11,2.300e-11,6.643e-11,6.801e-12,3.324e-11,5.981e-10
-4.50,8.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.347e-11,2.700e-11,1.850e-11,2.483e-11,2.844e-11,8.477e-12,9.103e-11,3.353e-11,4.105e-10
-4.00,-8.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.953e-10,3.953e-10,3.885e-10,5.850e-10,1.665e-10,3.885e-10,1.718e-10,8.562e-10,2.466e-09
-4.00,-7.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,7.903e-11,7.903e-11,5.337e-11,2.214e-10,1.118e-10,5.337e-11,2.775e-10,6.555e-10,3.148e-09
-4.00,-7.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.265e-10,2.265e-10,7.830e-11,2.952e-10,1.279e-10,7.830e-11,4.775e-10,8.018e-11,2.216e-09
-4.00,-6.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.922e-10,9.922e-10,8.736e-10,9.609e-10,9.950e-10,8.736e-10,1.423e-09,7.257e-10,2.857e-09
-4.00,-6.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.415e-10,3.415e-10,1.751e-10,3.380e-10,2.736e-10,1.751e-10,2.773e-10,2.045e-10,2.361e-09
-4.00,-5.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.928e-09,2.928e-09,2.555e-09,2.560e-09,2.762e-09,2.555e-09,3.111e-09,2.773e-09,1.541e-09
-4.00,-5.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.219e-09,1.219e-09,8.523e-10,1.105e-09,5.079e-10,8.523e-10,1.002e-09,8.221e-10,2.019e-09
-4.00,-4.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.223e-10,4.223e-10,2.302e-10,2.878e-10,5.608e-10,2.302e-10,5.121e-10,1.653e-10,1.369e-09
-4.00,-4.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.639e-11,4.639e-11,9.188e-11,2.970e-10,9.948e-11,9.188e-11,1.273e-10,6.787e-11,9.546e-10
-4.00,-3.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.973e-10,3.973e-10,6.110e-10,8.044e-10,5.534e-10,6.110e-10,8.487e-10,7.480e-10,2.010e-09
-4.00,-3.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.220e-10,2.220e-10,7.414e-12,6.609e-11,1.917e-10,7.414e-12,2.181e-10,7.226e-11,1.420e-09
-4.00,-2.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.902e-10,1.902e-10,2.836e-11,1.716e-10,1.860e-10,2.836e-11,1.382e-11,1.198e-10,1.473e-09
-4.00,-2.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.478e-10,2.652e-10,1.437e-10,2.905e-11,2.412e-10,1.645e-10,9.484e-11,8.887e-11,1.823e-09
-4.00,-1.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.739e-10,4.159e-10,5.299e-10,5.871e-10,6.473e-10,3.535e-10,4.328e-10,3.914e-10,8.928e-10
-4.00,-1.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.774e-10,7.670e-10,9.743e-10,6.741e-10,7.172e-10,8.070e-10,5.840e-10,1.011e-09,1.516e-09
-4.00,-0.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.881e-10,6.988e-10,6.445e-10,5.178e-10,5.607e-10,5.370e-10,5.249e-10,5.922e-10,8.904e-10
-4.00,0.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,8.194e-10,7.180e-10,4.932e-10,7.677e-10,5.567e-10,5.804e-10,5.712e-10,7.038e-11,6.914e-10
-4.00,0.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.981e-10,3.220e-10,1.404e-10,3.786e-10,1.527e-10,2.684e-10,4.816e-10,2.693e-10,1.303e-09
-4.00,1.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.701e-10,4.844e-10,3.772e-10,4.697e-10,2.133e-10,4.518e-10,3.173e-10,1.104e-10,1.715e-09
-4.00,1.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.729e-10,5.047e-10,3.881e-10,2.253e-10,1.644e-10,4.157e-10,3.701e-10,2.558e-10,1.026e-09
-4.00,2.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.885e-11,2.713e-11,1.181e-10,1.397e-10,1.071e-10,2.426e-10,1.063e-10,3.778e-12,9.890e-10
-4.00,2.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.256e-10,5.603e-10,4.469e-10,4.725e-10,4.190e-10,5.412e-10,5.774e-10,4.070e-10,4.152e-10
-4.00,3.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.740e-12,2.381e-11,8.114e-11,1.125e-10,2.466e-11,5.191e-12,7.287e-11,4.652e-11,9.617e-10
-4.00,3.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.006e-10,1.647e-10,2.588e-11,9.983e-11,1.237e-10,2.187e-11,2.691e-10,8.158e-11,3.846e-10
-4.00,4.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.325e-10,5.123e-10,5.547e-10,5.100e-10,6.228e-10,4.173e-10,4.722e-10,4.620e-10,6.691e-10
-4.00,4.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.311e-10,2.533e-10,2.188e-10,1.168e-10,1.329e-10,1.985e-10,2.427e-10,1.130e-10,4.645e-10
-4.00,5.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.123e-11,4.749e-11,6.826e-11,4.054e-11,3.438e-11,4.358e-11,9.715e-11,6.697e-11,3.798e-10
-4.00,5.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.919e-10,2.494e-10,1.283e-10,2.518e-10,1.752e-10,2.989e-10,2.131e-10,2.532e-10,5.137e-10
-4.00,6.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.786e-10,2.578e-10,3.313e-10,3.348e-10,3.093e-10,3.952e-10,2.678e-10,2.982e-10,2.904e-10
-4.00,6.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.402e-11,1.792e-11,2.121e-10,5.165e-11,1.546e-10,1.956e-11,4.478e-11,5.069e-11,4.008e-10
-4.00,7.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.202e-10,8.696e-11,4.019e-11,7.036e-11,3.576e-11,2.009e-10,8.250e-11,2.633e-12,2.921e-10
-4.00,7.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.630e-10,7.468e-11,7.066e-11,6.058e-11,1.338e-10,3.214e-11,4.900e-11,4.723e-11,3.450e-10
-4.00,8.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,6.986e-11,3.921e-11,5.773e-11,4.580e-11,6.450e-11,4.913e-11,1.000e-10,4.343e-11,2.556e-10
-3.50,-8.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.800e-10,5.800e-10,4.029e-10,2.923e-10,8.555e-10,4.029e-10,7.454e-10,5.467e-11,2.558e-09
-3.50,-7.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.852e-10,3.852e-10,2.284e-10,6.316e-10,4.749e-10,2.284e-10,4.737e-10,8.344e-10,1.992e-09
-3.50,-7.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.379e-10,4.379e-10,3.154e-10,1.368e-10,1.592e-10,3.154e-10,3.820e-10,8.448e-10,1.643e-09
-3.50,-6.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,7.661e-10,7.661e-10,4.918e-10,8.791e-10,5.416e-10,4.918e-10,8.992e-10,8.740e-10,1.758e-09
-3.50,-6.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.134e-09,1.134e-09,9.693e-10,5.698e-10,9.639e-10,9.693e-10,9.253e-10,4.506e-10,1.833e-09
-3.50,-5.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.322e-09,1.322e-09,1.331e-09,1.477e-09,1.150e-09,1.331e-09,1.043e-09,1.144e-09,1.440e-09
-3.50,-5.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.494e-10,5.494e-10,7.940e-10,3.978e-10,6.831e-10,7.940e-10,7.443e-10,2.581e-10,4.649e-09
-3.50,-4.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,7.763e-11,7.763e-11,2.845e-10,1.132e-10,1.051e-10,2.845e-10,1.676e-10,2.499e-10,1.736e-09
-3.50,-4.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.070e-10,1.070e-10,1.687e-10,8.628e-11,1.693e-10,1.687e-10,1.589e-10,6.756e-11,1.298e-09
-3.50,-3.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.955e-10,2.955e-10,2.003e-10,1.111e-10,3.025e-10,2.003e-10,3.473e-10,3.041e-10,2.174e-09
-3.50,-3.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,8.527e-10,8.527e-10,8.648e-10,4.700e-10,5.929e-10,8.648e-10,4.442e-10,6.971e-10,1.307e-09
-3.50,-2.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.582e-10,5.582e-10,4.969e-10,2.495e-10,2.039e-10,4.969e-10,3.615e-10,3.828e-11,8.803e-10
-3.50,-2.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.970e-10,2.250e-10,2.498e-10,1.834e-10,1.215e-10,2.704e-10,9.012e-11,3.252e-10,8.831e-10
-3.50,-1.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,7.533e-10,5.342e-10,5.100e-10,5.545e-10,4.965e-10,5.210e-10,3.530e-10,4.598e-10,1.059e-09
-3.50,-1.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.081e-11,1.912e-10,2.696e-10,1.781e-10,4.671e-11,3.107e-10,4.492e-11,6.947e-11,8.901e-10
-3.50,-0.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.129e-09,7.694e-10,1.300e-09,1.146e-09,1.168e-09,1.165e-09,1.096e-09,7.815e-10,6.478e-10
-3.50,0.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.559e-10,1.516e-10,1.029e-10,2.503e-10,4.153e-10,2.638e-10,3.913e-10,4.154e-10,7.942e-10
-3.50,0.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.815e-11,2.166e-11,1.934e-11,1.574e-11,1.620e-12,6.795e-12,9.268e-11,1.990e-10,8.303e-10
-3.50,1.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.342e-10,1.606e-10,9.313e-11,1.105e-10,1.485e-10,1.244e-10,6.761e-11,2.757e-11,1.448e-09
-3.50,1.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.631e-10,2.619e-10,1.538e-10,9.754e-11,1.838e-10,2.230e-10,2.418e-10,2.573e-10,9.091e-10
-3.50,2.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.697e-11,2.190e-10,1.777e-10,2.279e-10,1.901e-10,1.786e-10,1.625e-10,2.923e-10,7.518e-10
-3.50,2.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.704e-10,1.391e-10,7.676e-11,2.715e-11,1.085e-10,7.626e-11,1.152e-10,2.877e-10,9.203e-10
-3.50,3.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.420e-10,1.263e-10,1.548e-10,9.421e-11,2.867e-10,1.638e-10,2.714e-10,3.012e-10,5.482e-10
-3.50,3.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.091e-10,5.064e-11,9.255e-11,5.335e-11,1.846e-10,1.186e-10,1.690e-10,2.042e-10,3.946e-10
-3.50,4.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.823e-10,3.265e-10,2.715e-10,3.226e-10,3.659e-10,3.391e-10,3.562e-10,2.281e-10,4.492e-10
-3.50,4.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.805e-11,5.665e-11,1.925e-10,2.553e-11,7.092e-11,5.284e-11,9.772e-11,2.053e-10,4.140e-10
-3.50,5.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.080e-11,5.270e-11,1.542e-11,1.035e-10,6.612e-11,5.794e-11,3.701e-11,1.854e-12,7.005e-10
-3.50,5.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.504e-11,2.158e-11,1.544e-10,3.147e-11,1.378e-11,2.851e-11,4.379e-12,7.012e-11,2.929e-10
-3.50,6.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.813e-11,7.212e-11,1.128e-10,4.759e-12,1.036e-10,7.192e-11,7.318e-11,3.557e-12,1.647e-10
-3.50,6.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.449e-11,3.356e-12,1.042e-10,8.919e-11,3.464e-11,4.941e-11,7.082e-11,1.888e-10,2.722e-10
-3.50,7.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,6.813e-11,3.267e-11,3.724e-12,2.347e-12,6.707e-11,1.257e-10,2.214e-11,2.024e-11,1.552e-10
-3.50,7.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.184e-10,1.030e-10,6.906e-11,1.703e-10,5.021e-11,4.365e-11,4.420e-11,2.327e-11,2.209e-10
-3.50,8.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.684e-12,4.911e-11,9.080e-11,2.705e-11,9.932e-12,7.762e-11,5.208e-11,9.793e-12,1.713e-10
-3.00,-8.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.158e-10,4.158e-10,1.830e-10,6.984e-11,2.148e-10,1.830e-10,2.570e-11,2.539e-10,2.461e-09
-3.00,-7.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.115e-10,4.115e-10,1.622e-10,5.737e-10,6.322e-10,1.622e-10,4.808e-10,9.935e-10,2.126e-09
-3.00,-7.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.517e-10,9.517e-10,1.137e-09,1.167e-09,1.003e-09,1.137e-09,8.756e-10,1.125e-09,2.438e-09
-3.00,-6.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.799e-11,9.799e-11,2.625e-10,1.906e-10,2.208e-11,2.625e-10,7.208e-11,4.475e-10,1.824e-09
-3.00,-6.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.910e-10,4.910e-10,5.601e-10,6.081e-10,5.791e-10,5.601e-10,3.789e-10,5.169e-10,8.785e-10
-3.00,-5.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,3.460e-10,3.460e-10,1.762e-10,3.514e-10,4.087e-10,1.762e-10,3.406e-10,2.213e-10,1.412e-09
-3.00,-5.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,7.711e-13,7.711e-13,2.996e-11,1.598e-10,7.358e-11,2.996e-11,1.109e-10,3.781e-11,9.061e-10
-3.00,-4.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.646e-10,9.646e-10,1.007e-09,3.212e-10,6.488e-10,1.007e-09,8.185e-10,7.707e-10,7.963e-10
-3.00,-4.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,6.773e-11,6.773e-11,3.591e-10,2.509e-10,1.267e-10,3.591e-10,1.210e-10,1.850e-10,2.055e-09
-3.00,-3.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.233e-10,1.233e-10,1.096e-10,4.992e-11,9.401e-11,1.096e-10,1.303e-10,1.992e-10,1.313e-09
-3.00,-3.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.912e-10,1.912e-10,1.069e-10,7.851e-11,1.685e-12,1.069e-10,1.521e-10,1.251e-10,7.743e-10
-3.00,-2.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.684e-11,5.684e-11,4.425e-11,1.592e-10,2.579e-11,4.425e-11,5.449e-11,6.797e-12,1.368e-09
-3.00,-2.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.087e-10,2.087e-10,3.782e-10,8.810e-11,3.310e-10,3.782e-10,9.755e-11,1.861e-10,1.685e-09
-3.00,-1.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,8.371e-13,3.508e-12,3.479e-10,2.090e-10,1.379e-10,4.156e-10,4.682e-10,1.016e-11,1.132e-09
-3.00,-1.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,4.251e-10,3.191e-10,7.384e-10,5.129e-10,5.315e-10,5.357e-10,4.799e-10,8.172e-10,1.814e-09
-3.00,-0.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.101e-10,1.926e-10,2.886e-10,3.357e-10,3.611e-10,3.077e-10,2.598e-10,2.861e-10,1.006e-09
-3.00,0.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,8.848e-11,8.695e-11,6.879e-11,8.723e-11,1.062e-10,1.378e-10,2.661e-10,3.650e-11,7.903e-10
-3.00,0.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.992e-10,1.884e-10,6.955e-11,1.035e-10,1.098e-10,1.177e-11,1.347e-10,1.966e-10,8.401e-10
-3.00,1.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,1.865e-10,3.314e-10,2.694e-10,2.550e-10,2.284e-10,9.456e-11,3.238e-10,2.545e-10,1.612e-09
-3.00,1.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.515e-10,1.832e-10,7.957e-11,5.840e-11,1.446e-10,7.002e-11,1.027e-10,2.092e-10,4.352e-10
-3.00,2.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,5.290e-10,4.831e-10,5.134e-10,4.526e-10,4.467e-10,4.720e-10,5.544e-10,6.005e-10,6.496e-10
-3.00,2.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.903e-10,4.331e-10,4.298e-10,3.567e-10,3.134e-10,3.962e-10,4.432e-10,3.123e-10,9.274e-10
-3.00,3.00,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.083e-11,1.426e-10,1.638e-10,8.927e-11,1.206e-10,1.589e-10,1.443e-10,3.543e-11,5.297e-10
-3.00,3.50,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,9.401772e-13,2.094e-11,7.369e-11,9.880e-11,6.374e-12,1.684e-10,1.326e-11,9.494e-11,4.747e-11,3.339e-10
