dx,dy,adrop,s0_4c_acos,s1_4c_stbl,s3_curve128_acos,s2_curve8,s2_curve32,s2_curve128,s2_curve512,oracle,r0,r1,r3,r2k8,r2k32,r2k128,r2k512,roracle,leafmax_err
-8.00,-2.00,9.401760e-13,9.401760e-13,9.401760e-13,9.401760e-13,9.401760e-13,9.401760e-13,9.401760e-13,9.401760e-13,9.401760e-13,1.504e-15,1.718e-15,4.296e-16,6.444e-16,2.148e-16,1.933e-15,2.148e-15,1.289e-15,1.743e-08
-8.00,-1.50,9.401770e-13,9.401770e-13,9.401770e-13,9.401770e-13,9.401770e-13,9.401770e-13,9.401770e-13,9.401770e-13,9.401770e-13,0.000e+00,2.148e-15,1.933e-15,4.296e-16,1.718e-15,2.148e-15,8.592e-16,4.296e-16,1.982e-08
-8.00,-1.00,9.401796e-13,9.401644e-13,9.401630e-13,9.401795e-13,9.401793e-13,9.401796e-13,9.401796e-13,9.401796e-13,9.401796e-13,1.612e-05,1.759e-05,8.714e-08,2.774e-07,1.734e-08,1.084e-09,6.774e-11,3.437e-15,1.777e-08
-8.00,-0.50,9.401783e-13,9.401852e-13,9.401839e-13,9.401782e-13,9.401784e-13,9.401783e-13,9.401783e-13,9.401783e-13,9.401783e-13,7.362e-06,5.890e-06,8.570e-08,9.025e-08,5.639e-09,3.524e-10,2.202e-11,1.504e-15,1.427e-08
-8.00,0.00,9.401785e-13,9.402038e-13,9.402024e-13,9.401784e-13,9.401788e-13,9.401785e-13,9.401785e-13,9.401785e-13,9.401785e-13,2.693e-05,2.546e-05,8.451e-08,3.966e-07,2.479e-08,1.549e-09,9.683e-11,8.807e-15,1.474e-08
-8.00,0.50,9.401783e-13,9.401783e-13,9.401783e-13,9.401783e-13,9.401783e-13,9.401783e-13,9.401783e-13,9.401783e-13,9.401783e-13,2.578e-15,1.074e-15,8.592e-16,4.296e-16,6.444e-16,1.504e-15,1.074e-15,1.289e-15,1.215e-08
-8.00,1.00,9.401796e-13,9.401796e-13,9.401796e-13,9.401796e-13,9.401796e-13,9.401796e-13,9.401796e-13,9.401796e-13,9.401796e-13,2.792e-15,5.155e-15,4.296e-15,7.733e-15,6.659e-15,4.511e-15,8.807e-15,3.866e-15,1.284e-08
-8.00,1.50,9.401770e-13,9.402281e-13,9.402267e-13,9.401770e-13,9.401778e-13,9.401771e-13,9.401770e-13,9.401770e-13,9.401770e-13,5.433e-05,5.286e-05,8.283e-08,8.256e-07,5.160e-08,3.225e-09,2.016e-10,6.444e-16,1.136e-08
-8.00,2.00,9.401760e-13,9.401760e-13,9.401760e-13,9.401760e-13,9.401760e-13,9.401760e-13,9.401760e-13,9.401760e-13,9.401760e-13,8.807e-15,9.022e-15,8.807e-15,6.444e-15,7.088e-15,7.948e-15,9.881e-15,8.377e-15,6.753e-09
-8.00,2.50,9.401787e-13,9.402329e-13,9.402327e-13,9.401787e-13,9.401796e-13,9.401788e-13,9.401787e-13,9.401787e-13,9.401787e-13,5.757e-05,5.743e-05,6.147e-09,8.973e-07,5.608e-08,3.505e-09,2.191e-10,8.162e-15,8.692e-09
-8.00,3.00,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,1.289e-15,6.444e-16,6.444e-16,2.578e-15,0.000e+00,3.007e-15,8.592e-16,1.074e-15,7.996e-09
