273.853736938992 -22.561816310689
273.850582302134 -22.451529124805
273.848229108197 -22.411279768184
273.857002669451 -23.181806534321
273.856231497439 -23.281655904567
273.858630066834 -23.661699946757
273.852157034836 -23.427075604917
273.850117294584 -23.584726271375
273.846645937121 -23.786152477588
273.847745210773 -23.884196884910
273.843654104031 -23.689868339075
273.846459867834 -24.111793344593
273.838134140239 -23.709186189416
273.839830616718 -24.033088723012
273.840609993005 -24.103100303305
273.821843300518 -22.761762628792
273.822929649993 -23.029740340602
273.834450211682 -24.066402624752
273.823538704487 -23.255696757541
273.812622606576 -22.444873554240
273.814599331390 -23.136669239987
273.820481988917 -23.669079977721
273.820596778784 -23.852948501628
273.801219620890 -22.441474515009
273.816141953233 -23.970299869000
273.798549677546 -22.543061074444
273.800399824299 -22.711168480970
273.814092066672 -23.958064706570
273.809281934014 -23.693706145493
273.794489517591 -22.518581560205
273.811829598080 -24.101636089522
273.803965561900 -23.557151545609
273.795490934548 -22.956427448034
273.790086982714 -22.635953396424
273.787903301787 -22.609703572663
273.785873137222 -22.597462902253
273.784148469820 -22.613239876401
273.778110495704 -22.406661334745
273.793611107923 -23.835700169973
273.794065894993 -23.877719620393
273.783224688697 -23.052880921709
273.777942363089 -22.916300689055
273.779538306600 -23.240344814487
273.780518581955 -23.508331987218
273.781639194333 -23.790286505279
273.767400867764 -22.996971756333
273.764316987519 -22.886646383186
273.777501857730 -24.119474419015
273.762884845953 -22.930449765986
273.767229171543 -23.336799938255
273.770671188730 -23.659047324179
273.771913692141 -23.954970397174
273.755830628044 -22.625750817612
273.761611687729 -23.526023193503
273.749953784450 -22.786934920092
273.763614393263 -24.075845634461
273.751339614737 -23.096962940056
273.740360255379 -22.597865183821
273.741436622952 -22.879843809187
273.745009166809 -23.400062334829
273.750603764998 -23.932410613311
273.739292486993 -23.037512762474
273.744443781094 -23.527932693371
273.744912940440 -23.937716402887
273.726450312837 -22.356333109512
273.728532052284 -22.736328908320
273.726944513317 -22.766118412209
273.723349568383 -23.151516013360
273.714053228232 -22.438733512901
273.712612548301 -22.482523007961
273.717981422350 -23.000914974067
273.718704548802 -23.254909122984
273.714213073701 -23.004451312198
273.704816728598 -22.461575515061
273.717486530734 -23.878437468473
273.716595244560 -23.978247241384
273.706802511545 -23.209469061498
273.710936886078 -23.799698014106
273.696293347727 -22.554460183674
273.708611979715 -23.759441432724
273.698994423087 -23.004583382405
273.705287580442 -23.621115254988
273.689517547215 -22.447694934316
273.683287955911 -22.580838641347
273.679142410839 -22.358479801029
273.681409351072 -22.582605640741
273.691978309923 -23.817379906195
273.680901719712 -22.908394345992
273.682879748864 -23.104571356506
273.683727409297 -23.188648611244
273.677980248893 -22.996004699796
273.679529992771 -23.150145901606
273.670749398850 -22.465361357335
273.671312099100 -22.521394602469
273.675392096557 -22.927709604692
273.664017117831 -22.740380187704
273.668906356470 -23.230817998136
273.662761912470 -22.996133281337
273.673205274179 -24.046917416868
273.669082008593 -23.824587181501
273.655936386373 -22.691404349132
273.667740634383 -23.882385054363
273.651143890056 -22.398980265001
273.643963416189 -22.631952618841
273.651536767188 -23.402636154642
273.657869089939 -24.047053013703
273.658832182034 -24.145075439299
273.644596771424 -23.083873531019
273.634801122189 -22.470906639763
273.631830464710 -22.360613363257
