elapsed_seconds,stage,cpu_pct,system_cpu_pct,active_workers,runnable_workers,rss_bytes,pss_bytes,commit_bytes,page_faults,read_bytes,write_bytes,queue_depth,lock_wait_ns,progress,threads,active_compute_threads,per_thread_cpu_max_pct,per_thread_cpu_sum_pct,io_wait_pct
24.001,active,44.00,0.00,16,16,455340032,0,1680228352,0,0,21135360,0,0,0.000,19,1,0.00,42.00,54.00
24.501,active,48.00,0.00,16,16,482127872,0,1680228352,0,4096,22192128,0,0,0.000,19,2,0.00,52.00,58.00
25.002,active,44.00,0.00,16,16,504147968,0,1680228352,0,0,21135360,0,0,0.000,19,1,0.00,42.00,56.00
25.501,active,24.00,0.00,16,16,506245120,0,1680228352,0,0,10567680,0,0,0.000,19,2,0.00,24.00,124.00
26.001,active,2.00,0.00,16,16,506245120,0,1680228352,0,0,1056768,0,0,0.000,19,0,0.00,0.00,192.00
26.501,active,6.00,0.00,16,16,506245120,0,1680228352,0,0,1056768,0,0,0.000,19,2,0.00,6.00,154.00
27.001,active,38.00,0.00,16,16,513585152,0,1680228352,0,0,17965056,0,0,0.000,19,2,0.00,40.00,60.00
27.501,active,44.00,0.00,16,16,528269312,0,1747337216,0,0,23248896,0,0,0.000,19,1,0.00,44.00,54.00
28.001,active,48.00,0.00,16,16,557629440,0,1747337216,0,0,21135360,0,0,0.000,19,2,0.00,46.00,52.00
28.501,active,48.00,0.00,16,16,584896512,0,1814446080,0,0,22192128,0,0,0.000,19,1,6.00,48.00,50.00
29.001,active,44.00,0.00,16,16,594333696,0,1814446080,0,0,22192128,0,0,0.000,19,2,44.00,46.00,56.00
29.501,active,48.00,0.00,16,16,601673728,0,1814446080,0,4096,22192128,0,0,0.000,19,2,48.00,50.00,50.00
30.001,active,46.00,0.00,16,16,628936704,0,1814446080,0,0,14794752,0,0,0.000,19,1,42.00,42.00,22.00
30.501,active,44.00,0.00,16,16,631033856,0,1814446080,0,0,14794752,0,0,0.000,19,2,42.00,44.00,20.00
31.001,active,40.00,0.00,16,16,638373888,0,1814446080,0,0,13737984,0,0,0.000,19,2,38.00,40.00,140.00
31.501,active,46.00,0.00,16,16,645713920,0,1814446080,0,0,16908288,0,0,0.000,19,2,44.00,46.00,138.00
32.001,active,46.00,0.00,16,16,653058048,0,1881554944,0,4096,21135360,0,0,0.000,19,2,46.00,48.00,140.00
32.501,active,46.00,0.00,16,16,673005568,0,1881554944,0,0,19021824,0,0,0.000,19,2,44.00,46.00,136.00
33.001,active,50.00,0.00,16,16,741171200,0,1948663808,0,0,19251200,0,0,0.000,19,1,50.00,50.00,144.00
33.501,active,44.00,0.00,16,16,778002432,0,1948663808,0,0,19931136,0,0,0.000,19,2,40.00,42.00,150.00
34.001,active,38.00,0.00,16,16,782200832,0,2015772672,0,0,27475968,0,0,0.000,19,2,36.00,38.00,146.00
34.501,active,36.00,0.00,16,16,782200832,0,2015772672,0,4096,28532736,0,0,0.000,19,2,36.00,38.00,122.00
35.001,active,36.00,0.00,16,16,778002432,0,1948663808,0,0,27475968,0,0,0.000,19,2,34.00,36.00,110.00
35.501,active,34.00,0.00,16,16,782200832,0,2015772672,0,0,24305664,0,0,0.000,19,2,32.00,34.00,146.00
36.001,active,34.00,0.00,16,16,778002432,0,1948663808,0,4096,27475968,0,0,0.000,19,2,32.00,34.00,112.00
36.501,active,40.00,0.00,16,16,782200832,0,2015772672,0,0,24305664,0,0,0.000,19,2,38.00,40.00,160.00
37.001,active,36.00,0.00,16,16,778002432,0,1948663808,0,0,23248896,0,0,0.000,19,2,34.00,36.00,152.00
37.501,active,32.00,0.00,16,16,782204928,0,2015772672,0,0,16908288,0,0,0.000,19,1,28.00,28.00,168.00
38.001,active,22.00,0.00,16,16,778006528,0,1948663808,0,0,16908288,0,0,0.000,19,2,22.00,24.00,172.00
38.502,active,40.00,0.00,16,16,778010624,0,1948663808,0,4096,25362432,0,0,0.000,19,2,38.00,40.00,156.00
39.001,active,40.00,0.00,16,16,782209024,0,2015772672,0,0,25362432,0,0,0.000,19,2,38.00,42.00,150.00
39.501,active,46.00,0.00,16,16,579817472,0,1747337216,0,0,19042304,0,0,0.000,19,2,42.00,44.00,142.00
